Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;Referee;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR
17/02/2018;Paris SG;Strasbourg;5;2;H;3;1;H;;20;12;11;2;9;15;4;6;2;3;0;0
17/02/2018;Troyes;Metz;1;0;H;0;0;D;;18;10;9;4;9;9;10;4;1;2;0;0
18/02/2018;Lille;Lyon;2;2;D;0;2;A;;14;13;5;5;12;9;7;3;0;4;0;0
18/02/2018;Marseille;Bordeaux;1;0;H;1;0;H;;12;5;8;1;11;12;7;4;2;2;0;0
18/02/2018;Nice;Nantes;1;1;D;1;1;D;;12;9;4;3;13;9;14;4;2;0;0;0
20/02/2018;Troyes;Dijon;0;0;D;0;0;D;;9;7;3;1;15;12;8;6;2;1;0;0
23/02/2018;Strasbourg;Montpellier;0;0;D;0;0;D;;11;8;3;2;17;11;4;3;2;3;0;0
24/02/2018;Dijon;Caen;2;0;H;1;0;H;;13;13;3;2;6;16;5;8;1;4;0;0
24/02/2018;Guingamp;Metz;2;2;D;1;1;D;;17;5;8;2;15;16;5;5;3;4;0;0
24/02/2018;Lille;Angers;1;2;A;0;0;D;;14;14;3;9;12;11;4;5;0;2;0;0
24/02/2018;Nantes;Amiens;0;1;A;0;1;A;;27;8;4;1;10;16;8;6;2;2;0;0
24/02/2018;Rennes;Troyes;2;0;H;0;0;D;;11;8;6;0;9;11;5;5;3;1;0;1
24/02/2018;Toulouse;Monaco;3;3;D;1;1;D;;9;9;6;5;13;15;6;6;1;3;0;0
25/02/2018;Bordeaux;Nice;0;0;D;0;0;D;;23;3;6;0;17;17;6;0;2;2;0;0
25/02/2018;Lyon;St Etienne;1;1;D;1;0;H;;9;8;5;2;9;23;3;7;1;3;0;0
25/02/2018;Paris SG;Marseille;3;0;H;2;0;H;;10;15;3;6;21;18;3;6;6;5;0;0
02/03/2018;Monaco;Bordeaux;2;1;H;1;1;D;;18;6;5;1;9;13;7;3;0;1;0;0
02/03/2018;Nice;Lille;2;1;H;1;0;H;;23;12;10;5;9;12;8;4;3;1;0;0
03/03/2018;Amiens;Rennes;0;2;A;0;1;A;;14;18;3;5;19;16;6;3;2;3;0;0
03/03/2018;Angers;Guingamp;3;0;H;1;0;H;;15;12;6;3;14;8;6;3;1;1;0;0
03/03/2018;Metz;Toulouse;1;1;D;1;0;H;;12;18;1;4;7;14;4;9;0;4;1;0
03/03/2018;St Etienne;Dijon;2;2;D;1;1;D;;13;9;7;5;10;15;8;6;0;4;0;0
03/03/2018;Troyes;Paris SG;0;2;A;0;0;D;;10;20;2;13;7;6;2;4;3;1;0;0
04/03/2018;Caen;Strasbourg;2;0;H;1;0;H;;7;11;4;2;14;12;5;3;4;2;0;0
04/03/2018;Marseille;Nantes;1;1;D;0;1;A;;22;9;5;3;7;19;8;4;3;4;0;1
04/03/2018;Montpellier;Lyon;1;1;D;1;0;H;;10;19;5;4;15;6;4;4;2;2;0;0
09/03/2018;Strasbourg;Monaco;1;3;A;1;3;A;;29;10;5;4;13;14;5;3;0;1;0;0
10/03/2018;Bordeaux;Angers;0;0;D;0;0;D;;12;9;2;0;10;6;3;2;0;0;0;0
10/03/2018;Dijon;Amiens;1;1;D;0;1;A;;10;10;3;4;12;13;5;1;3;0;0;0
10/03/2018;Lille;Montpellier;1;1;D;1;0;H;;5;13;2;4;17;12;3;6;2;2;0;0
10/03/2018;Nantes;Troyes;1;0;H;0;0;D;;19;8;3;0;6;6;5;3;0;1;0;0
10/03/2018;Paris SG;Metz;5;0;H;4;0;H;;18;6;10;3;10;10;9;2;0;1;0;0
10/03/2018;Rennes;St Etienne;1;1;D;0;1;A;;18;9;7;3;16;14;8;4;0;4;0;0
11/03/2018;Guingamp;Nice;2;5;A;1;1;D;;12;17;6;5;24;8;6;5;3;1;0;0
11/03/2018;Lyon;Caen;1;0;H;0;0;D;;20;6;4;1;3;8;4;2;1;1;0;0
11/03/2018;Toulouse;Marseille;1;2;A;1;1;D;;9;23;4;9;16;19;3;7;2;3;0;0
14/03/2018;Paris SG;Angers;2;1;H;2;0;H;;14;20;7;8;7;11;7;8;1;2;1;0
16/03/2018;Monaco;Lille;2;1;H;1;1;D;;10;14;4;5;13;10;4;2;2;0;0;0
17/03/2018;Amiens;Troyes;1;1;D;1;0;H;;8;11;1;5;13;11;4;4;1;1;0;0
17/03/2018;Angers;Caen;3;0;H;2;0;H;;13;8;6;2;11;9;1;4;1;2;0;0
17/03/2018;Bordeaux;Rennes;0;2;A;0;0;D;;9;6;2;3;13;8;4;2;2;1;0;0
17/03/2018;Montpellier;Dijon;2;2;D;0;1;A;;18;10;11;7;16;13;4;5;1;4;0;0
17/03/2018;Toulouse;Strasbourg;2;2;D;0;0;D;;11;12;6;4;12;11;6;2;2;1;0;0
18/03/2018;Marseille;Lyon;2;3;A;1;1;D;;10;11;5;6;12;14;2;4;2;3;0;0
18/03/2018;Metz;Nantes;1;1;D;1;1;D;;8;15;4;4;7;10;3;4;2;0;0;0
18/03/2018;Nice;Paris SG;1;2;A;1;1;D;;14;19;4;7;8;12;5;4;0;1;0;0
18/03/2018;St Etienne;Guingamp;2;0;H;1;0;H;;16;9;6;3;16;12;7;5;2;3;0;0
31/03/2018;Dijon;Marseille;1;3;A;0;1;A;;12;11;2;5;11;15;6;6;2;3;1;0
01/04/2018;Caen;Montpellier;1;3;A;0;2;A;;8;9;5;6;22;11;4;4;2;2;0;0
01/04/2018;Guingamp;Bordeaux;2;1;H;0;0;D;;14;15;6;6;12;14;5;5;1;2;0;0
01/04/2018;Lille;Amiens;0;1;A;0;0;D;;15;10;3;2;9;15;3;3;0;2;0;0
01/04/2018;Lyon;Toulouse;2;0;H;2;0;H;;20;10;5;6;14;9;8;3;1;1;0;0
01/04/2018;Nantes;St Etienne;0;3;A;0;1;A;;20;15;4;8;16;12;6;4;3;0;0;0
01/04/2018;Strasbourg;Metz;2;2;D;1;1;D;;18;11;5;5;16;23;5;1;5;4;1;1
01/04/2018;Troyes;Nice;0;2;A;0;1;A;;11;15;3;6;16;5;8;5;1;0;0;0
04/04/2018;Rennes;Monaco;1;1;D;1;1;D;;20;8;7;2;28;17;8;1;0;2;0;0
06/04/2018;St Etienne;Paris SG;1;1;D;1;0;H;;16;8;5;2;5;16;11;3;1;4;0;1
07/04/2018;Amiens;Caen;3;0;H;2;0;H;;11;14;4;7;14;14;7;4;3;1;0;0
07/04/2018;Angers;Strasbourg;1;1;D;1;0;H;;3;11;2;5;10;17;2;9;1;1;0;0
07/04/2018;Bordeaux;Lille;2;1;H;2;1;H;;15;7;6;1;14;12;7;2;1;3;0;1
07/04/2018;Guingamp;Troyes;4;0;H;1;0;H;;15;8;10;4;11;12;9;10;1;1;0;0
07/04/2018;Monaco;Nantes;2;1;H;2;1;H;;6;10;3;4;12;11;7;5;4;3;0;0
07/04/2018;Toulouse;Dijon;0;1;A;0;1;A;;20;8;5;3;15;15;10;3;2;1;0;0
08/04/2018;Marseille;Montpellier;0;0;D;0;0;D;;12;6;3;2;14;12;6;2;2;1;0;0
08/04/2018;Metz;Lyon;0;5;A;0;2;A;;10;14;5;6;18;7;4;3;2;0;0;0
08/04/2018;Nice;Rennes;1;1;D;1;1;D;;10;9;2;3;7;12;5;2;4;4;0;0
13/04/2018;Angers;Nice;1;1;D;0;0;D;;12;15;3;7;14;5;4;8;1;3;0;0
14/04/2018;Lille;Guingamp;2;2;D;0;0;D;;10;6;3;3;15;15;2;3;2;1;0;0
14/04/2018;Lyon;Amiens;3;0;H;1;0;H;;25;5;8;2;9;11;7;5;0;0;0;0
14/04/2018;Nantes;Dijon;1;1;D;1;0;H;;15;12;2;4;14;9;6;4;0;0;0;0
14/04/2018;Rennes;Metz;1;2;A;1;0;H;;14;7;3;6;6;17;7;3;1;4;0;0
14/04/2018;Strasbourg;St Etienne;0;1;A;0;0;D;;16;5;6;1;11;10;10;1;3;1;0;0
15/04/2018;Montpellier;Bordeaux;1;3;A;0;1;A;;19;9;5;4;9;8;6;2;3;2;0;0
15/04/2018;Paris SG;Monaco;7;1;H;4;1;H;;12;11;7;2;8;8;4;2;1;3;0;0
15/04/2018;Troyes;Marseille;2;3;A;1;1;D;;12;21;7;9;15;8;5;8;2;2;0;0
20/04/2018;Dijon;Lyon;2;5;A;1;1;D;;17;17;5;11;11;12;9;5;1;2;0;0
20/04/2018;Nantes;Rennes;1;1;D;1;0;H;;13;18;7;9;17;12;5;8;6;2;1;0
21/04/2018;Amiens;Strasbourg;3;1;H;1;0;H;;7;15;5;2;20;11;2;6;4;2;0;0
21/04/2018;Guingamp;Monaco;3;1;H;2;0;H;;24;4;12;1;13;17;10;1;0;2;0;1
21/04/2018;Marseille;Lille;5;1;H;4;0;H;;19;14;8;3;9;8;3;6;0;1;0;0
21/04/2018;Metz;Caen;1;1;D;0;0;D;;15;5;3;4;9;11;7;2;2;1;0;0
21/04/2018;Toulouse;Angers;2;0;H;1;0;H;;14;7;8;0;11;11;6;2;1;2;0;0
22/04/2018;Bordeaux;Paris SG;0;1;A;0;0;D;;21;10;8;2;15;8;8;5;0;1;0;0
22/04/2018;Nice;Montpellier;1;0;H;0;0;D;;16;5;4;2;10;13;3;3;0;0;0;0
22/04/2018;St Etienne;Troyes;2;1;H;0;1;A;;18;6;6;3;5;21;7;2;0;2;0;0
25/04/2018;Caen;Toulouse;0;0;D;0;0;D;;9;5;0;2;9;11;1;2;2;1;0;0
27/04/2018;Montpellier;St Etienne;0;1;A;0;1;A;;25;7;5;5;9;7;9;1;0;2;0;0
28/04/2018;Bordeaux;Dijon;3;1;H;1;0;H;;10;10;4;3;14;12;4;4;1;0;0;0
28/04/2018;Lille;Metz;3;1;H;2;0;H;;15;14;9;4;11;12;3;5;0;2;0;0
28/04/2018;Lyon;Nantes;2;0;H;1;0;H;;25;12;11;4;7;14;6;4;1;1;0;0
28/04/2018;Monaco;Amiens;0;0;D;0;0;D;;16;7;1;1;9;13;6;6;1;2;1;1
28/04/2018;Strasbourg;Nice;1;1;D;1;0;H;;9;11;2;7;18;13;3;8;2;4;0;0
28/04/2018;Troyes;Caen;3;1;H;2;1;H;;5;13;3;2;8;16;4;5;1;2;0;0
29/04/2018;Angers;Marseille;1;1;D;0;1;A;;14;13;6;5;9;9;4;9;1;3;0;0
29/04/2018;Paris SG;Guingamp;2;2;D;0;1;A;;14;22;3;5;11;9;7;7;2;0;0;0
29/04/2018;Rennes;Toulouse;2;1;H;1;1;D;;6;12;3;2;11;14;2;7;2;1;1;0
04/05/2018;Amiens;Paris SG;2;2;D;0;1;A;;12;23;5;8;14;10;3;13;2;0;0;0
06/05/2018;Caen;Monaco;1;2;A;1;1;D;;16;17;5;4;14;16;6;8;1;2;1;0
06/05/2018;Dijon;Guingamp;3;1;H;1;0;H;;19;4;9;1;10;9;4;3;1;1;0;0
06/05/2018;Lyon;Troyes;3;0;H;2;0;H;;17;13;5;4;9;9;6;8;2;2;0;0
06/05/2018;Marseille;Nice;2;1;H;1;1;D;;18;11;8;2;18;12;9;4;1;1;0;0
06/05/2018;Metz;Angers;1;2;A;1;0;H;;8;17;4;4;12;11;2;7;1;0;0;0
06/05/2018;Nantes;Montpellier;0;2;A;0;0;D;;11;12;2;7;14;8;7;3;0;3;0;0
06/05/2018;Rennes;Strasbourg;2;1;H;1;0;H;;14;7;2;3;10;11;5;5;1;1;0;0
06/05/2018;St Etienne;Bordeaux;1;3;A;1;2;A;;16;11;3;5;12;12;5;2;2;3;0;0
06/05/2018;Toulouse;Lille;2;3;A;2;1;H;;6;17;4;8;14;16;1;3;4;2;1;0
11/05/2018;Guingamp;Marseille;3;3;D;1;2;A;;22;16;7;5;20;15;6;11;2;0;0;1
12/05/2018;Amiens;Metz;2;0;H;1;0;H;;9;13;2;1;14;15;3;8;1;2;0;0
12/05/2018;Angers;Nantes;0;2;A;0;0;D;;14;12;2;2;7;11;5;4;0;1;0;0
12/05/2018;Bordeaux;Toulouse;4;2;H;1;1;D;;15;10;6;4;8;20;6;6;1;3;0;0
12/05/2018;Lille;Dijon;2;1;H;2;1;H;;13;12;3;7;8;11;4;4;0;2;0;0
12/05/2018;Monaco;St Etienne;1;0;H;0;0;D;;18;11;5;3;14;11;6;5;1;1;1;0
12/05/2018;Montpellier;Troyes;1;1;D;0;1;A;;22;9;3;2;10;9;11;1;0;0;0;0
12/05/2018;Nice;Caen;4;1;H;3;0;H;;21;12;8;5;10;18;4;7;0;1;0;1
12/05/2018;Paris SG;Rennes;0;2;A;0;0;D;;14;10;5;2;12;12;7;7;1;0;0;0
12/05/2018;Strasbourg;Lyon;3;2;H;1;0;H;;9;8;4;3;25;20;2;1;5;1;0;0
19/05/2018;Caen;Paris SG;0;0;D;0;0;D;;11;7;6;2;15;18;2;3;3;1;0;0
19/05/2018;Dijon;Angers;2;1;H;1;0;H;;7;16;1;8;17;7;1;9;1;2;0;0
19/05/2018;Lyon;Nice;3;2;H;0;1;A;;23;11;8;4;15;13;8;7;3;3;0;0
19/05/2018;Marseille;Amiens;2;1;H;2;1;H;;27;5;11;2;12;12;7;3;0;0;0;0
19/05/2018;Metz;Bordeaux;0;4;A;0;3;A;;7;15;0;7;11;16;4;6;3;0;0;1
19/05/2018;Nantes;Strasbourg;1;0;H;1;0;H;;9;10;2;2;6;12;2;7;0;0;0;0
19/05/2018;Rennes;Montpellier;1;1;D;1;1;D;;9;9;1;6;10;12;8;4;0;1;0;1
19/05/2018;St Etienne;Lille;5;0;H;3;0;H;;14;11;7;3;6;5;7;4;1;0;0;0
19/05/2018;Toulouse;Guingamp;2;1;H;0;0;D;;17;13;7;6;9;14;9;5;3;2;0;0
19/05/2018;Troyes;Monaco;0;3;A;0;1;A;;12;21;4;14;14;13;6;2;1;1;0;0
10/08/2018;Marseille;Toulouse;4;0;H;1;0;H;;23;5;10;1;7;20;5;1;1;3;0;0
11/08/2018;Angers;Nimes;3;4;A;1;1;D;;21;14;7;5;20;12;5;1;2;2;0;1
11/08/2018;Lille;Rennes;3;1;H;1;1;D;;15;8;6;2;12;13;2;6;1;0;0;0
11/08/2018;Montpellier;Dijon;1;2;A;1;0;H;;16;9;7;4;15;21;4;2;2;2;0;0
11/08/2018;Nantes;Monaco;1;3;A;0;0;D;;16;11;4;6;8;15;7;2;1;0;0;0
11/08/2018;Nice;Reims;0;1;A;0;1;A;;19;5;1;3;13;14;10;2;1;2;0;0
11/08/2018;St Etienne;Guingamp;2;1;H;1;0;H;;11;11;6;5;14;11;6;9;3;1;0;0
12/08/2018;Bordeaux;Strasbourg;0;2;A;0;0;D;;5;17;2;6;6;12;3;10;1;0;1;0
12/08/2018;Lyon;Amiens;2;0;H;1;0;H;;15;10;7;1;9;17;10;1;0;2;0;0
12/08/2018;Paris SG;Caen;3;0;H;2;0;H;;11;5;8;1;13;7;6;3;1;0;0;0
17/08/2018;Reims;Lyon;1;0;H;1;0;H;;7;19;2;5;11;10;0;4;2;0;0;0
18/08/2018;Amiens;Montpellier;1;2;A;0;0;D;;11;7;2;3;15;15;6;2;1;3;0;0
18/08/2018;Caen;Nice;1;1;D;0;0;D;;13;16;4;5;22;11;5;10;2;2;0;0
18/08/2018;Dijon;Nantes;2;0;H;1;0;H;;14;7;7;0;18;13;3;4;0;1;0;1
18/08/2018;Guingamp;Paris SG;1;3;A;1;0;H;;11;17;3;7;15;16;4;7;0;1;0;0
18/08/2018;Monaco;Lille;0;0;D;0;0;D;;10;13;1;4;10;14;8;4;0;0;0;0
18/08/2018;Rennes;Angers;1;0;H;0;0;D;;5;7;2;0;8;11;3;0;1;2;0;0
19/08/2018;Nimes;Marseille;3;1;H;1;0;H;;14;10;7;5;11;11;6;7;3;1;0;0
19/08/2018;Strasbourg;St Etienne;1;1;D;0;0;D;;11;9;5;2;11;7;7;2;1;2;0;1
19/08/2018;Toulouse;Bordeaux;2;1;H;1;0;H;;13;15;5;8;10;11;1;2;1;1;0;0
24/08/2018;Lyon;Strasbourg;2;0;H;1;0;H;;22;9;10;1;13;13;5;4;1;2;0;0
25/08/2018;Amiens;Reims;4;1;H;1;0;H;;14;7;8;3;18;17;4;2;1;1;0;1
25/08/2018;Montpellier;St Etienne;0;0;D;0;0;D;;14;9;1;2;12;14;6;3;3;0;0;0
25/08/2018;Nantes;Caen;1;1;D;0;1;A;;16;3;3;2;16;16;3;1;2;3;0;1
25/08/2018;Nice;Dijon;0;4;A;0;0;D;;16;9;3;5;11;19;5;3;2;3;0;0
25/08/2018;Paris SG;Angers;3;1;H;1;1;D;;13;11;5;6;10;2;9;1;2;0;0;0
25/08/2018;Toulouse;Nimes;1;0;H;0;0;D;;10;9;5;0;17;21;3;3;1;3;0;0
26/08/2018;Bordeaux;Monaco;2;1;H;0;0;D;;14;15;6;5;10;14;5;8;1;2;0;0
26/08/2018;Lille;Guingamp;3;0;H;2;0;H;;13;13;7;4;13;13;4;4;2;1;0;1
26/08/2018;Marseille;Rennes;2;2;D;0;2;A;;8;7;3;2;16;15;8;4;1;1;0;0
31/08/2018;Lyon;Nice;0;1;A;0;0;D;;29;8;9;1;6;14;10;5;0;2;0;0
01/09/2018;Angers;Lille;1;0;H;0;0;D;;6;17;3;4;14;8;4;5;0;1;1;0
01/09/2018;Dijon;Caen;0;2;A;0;1;A;;15;9;2;4;11;13;9;5;0;3;0;0
01/09/2018;Guingamp;Toulouse;1;2;A;1;2;A;;23;5;5;4;12;13;11;4;3;2;0;1
01/09/2018;Nimes;Paris SG;2;4;A;0;2;A;;14;7;6;5;12;11;3;4;1;3;1;1
01/09/2018;Reims;Montpellier;0;1;A;0;0;D;;21;9;6;3;11;11;5;5;0;0;0;0
01/09/2018;Strasbourg;Nantes;2;3;A;1;2;A;;10;14;5;5;12;12;1;3;1;2;0;0
02/09/2018;Monaco;Marseille;2;3;A;0;1;A;;8;15;4;5;11;16;1;5;1;1;0;0
02/09/2018;Rennes;Bordeaux;2;0;H;2;0;H;;16;8;8;1;12;14;6;5;0;3;0;0
02/09/2018;St Etienne;Amiens;0;0;D;0;0;D;;19;9;5;2;11;12;14;1;3;2;0;0
14/09/2018;Nice;Rennes;2;1;H;0;0;D;;13;10;4;3;10;19;3;2;4;1;0;0
14/09/2018;Paris SG;St Etienne;4;0;H;1;0;H;;16;11;9;2;12;13;7;4;1;1;0;0
15/09/2018;Amiens;Lille;2;3;A;0;1;A;;8;18;4;9;12;21;3;3;1;2;0;0
15/09/2018;Caen;Lyon;2;2;D;0;1;A;;18;17;4;6;15;13;2;4;1;2;2;0
15/09/2018;Dijon;Angers;1;3;A;1;3;A;;11;13;3;6;11;13;4;6;2;2;0;0
15/09/2018;Montpellier;Strasbourg;1;1;D;0;0;D;;10;7;3;1;15;14;5;5;1;2;0;0
15/09/2018;Toulouse;Monaco;1;1;D;0;0;D;;13;12;6;2;17;17;6;3;2;3;0;0
16/09/2018;Bordeaux;Nimes;3;3;D;1;2;A;;15;14;4;5;12;9;8;3;2;0;0;0
16/09/2018;Marseille;Guingamp;4;0;H;0;0;D;;17;2;6;0;7;9;8;1;1;1;0;0
16/09/2018;Nantes;Reims;0;0;D;0;0;D;;12;7;6;0;13;12;7;7;3;4;0;0
21/09/2018;Monaco;Nimes;1;1;D;1;1;D;;15;9;4;2;15;15;5;5;1;2;0;0
22/09/2018;Angers;Toulouse;0;0;D;0;0;D;;16;7;4;0;14;14;4;4;1;2;0;0
22/09/2018;Lille;Nantes;2;1;H;1;0;H;;11;11;8;4;15;12;4;1;3;4;0;0
22/09/2018;Montpellier;Nice;1;0;H;1;0;H;;12;9;5;2;14;11;6;5;3;2;0;0
22/09/2018;Reims;Dijon;0;0;D;0;0;D;;11;6;2;0;15;14;9;3;1;1;0;0
22/09/2018;St Etienne;Caen;2;1;H;0;1;A;;23;9;7;2;3;20;9;6;2;3;0;0
22/09/2018;Strasbourg;Amiens;3;1;H;0;1;A;;13;8;6;3;16;13;1;1;1;4;0;0
23/09/2018;Guingamp;Bordeaux;1;3;A;0;0;D;;18;11;5;6;14;17;6;4;1;4;0;0
23/09/2018;Lyon;Marseille;4;2;H;1;1;D;;17;9;5;3;7;12;3;7;1;2;0;1
23/09/2018;Rennes;Paris SG;1;3;A;1;1;D;;14;15;4;6;11;17;9;4;2;3;0;0
25/09/2018;Monaco;Angers;0;1;A;0;1;A;;7;6;0;3;13;12;5;4;1;2;0;0
25/09/2018;Nantes;Nice;1;2;A;0;1;A;;10;12;3;5;12;15;8;8;1;2;0;0
25/09/2018;Toulouse;St Etienne;2;3;A;0;1;A;;20;14;6;8;13;14;4;2;1;2;0;0
26/09/2018;Amiens;Rennes;2;1;H;0;0;D;;12;15;3;2;11;18;9;6;0;2;0;1
26/09/2018;Bordeaux;Lille;1;0;H;1;0;H;;7;15;3;6;13;19;3;4;1;3;0;1
26/09/2018;Caen;Montpellier;2;2;D;1;1;D;;11;16;3;6;10;14;4;6;2;2;0;1
26/09/2018;Dijon;Lyon;0;3;A;0;3;A;;30;16;6;5;12;11;8;2;2;2;1;1
26/09/2018;Marseille;Strasbourg;3;2;H;2;1;H;;13;9;5;5;12;13;3;2;3;3;1;0
26/09/2018;Nimes;Guingamp;0;0;D;0;0;D;;7;9;2;3;11;12;4;3;3;3;0;0
26/09/2018;Paris SG;Reims;4;1;H;3;1;H;;15;9;7;3;12;13;8;4;0;1;0;0
28/09/2018;St Etienne;Monaco;2;0;H;1;0;H;;16;20;5;7;8;9;6;3;0;1;0;0
29/09/2018;Angers;Guingamp;0;1;A;0;1;A;;11;11;4;5;15;13;1;4;3;3;0;0
29/09/2018;Caen;Amiens;1;0;H;1;0;H;;12;7;4;2;15;11;7;4;2;2;0;1
29/09/2018;Lyon;Nantes;1;1;D;1;0;H;;20;19;7;4;15;12;10;10;3;4;0;0
29/09/2018;Nice;Paris SG;0;3;A;0;1;A;;9;21;1;8;13;12;3;7;3;2;1;0
29/09/2018;Reims;Bordeaux;0;0;D;0;0;D;;9;7;0;3;16;23;7;1;2;3;0;0
29/09/2018;Strasbourg;Dijon;3;0;H;1;0;H;;7;14;5;1;11;17;0;5;1;3;0;0
30/09/2018;Lille;Marseille;3;0;H;0;0;D;;16;8;4;3;8;14;5;2;1;3;0;0
30/09/2018;Montpellier;Nimes;3;0;H;2;0;H;;19;11;6;3;15;18;4;1;2;3;0;0
30/09/2018;Rennes;Toulouse;1;1;D;0;0;D;;22;5;7;2;17;14;7;3;1;4;0;1
05/10/2018;Toulouse;Nice;1;1;D;0;1;A;;13;11;2;2;17;14;3;2;1;2;0;0
06/10/2018;Amiens;Dijon;1;0;H;1;0;H;;8;10;2;3;19;18;6;2;0;0;0;0
06/10/2018;Angers;Strasbourg;2;2;D;0;2;A;;24;9;6;4;11;13;6;1;1;5;0;0
06/10/2018;Guingamp;Montpellier;1;1;D;0;1;A;;7;11;2;5;11;17;3;4;0;3;1;1
06/10/2018;Lille;St Etienne;3;1;H;1;1;D;;12;6;5;2;8;10;1;4;2;1;0;0
06/10/2018;Nimes;Reims;0;0;D;0;0;D;;17;9;5;2;13;11;9;1;1;1;0;0
07/10/2018;Bordeaux;Nantes;3;0;H;3;0;H;;16;12;7;2;19;15;4;6;1;1;0;0
07/10/2018;Marseille;Caen;2;0;H;2;0;H;;17;7;6;2;14;14;4;2;3;5;0;0
07/10/2018;Monaco;Rennes;1;2;A;0;1;A;;8;11;2;4;18;16;2;3;5;1;1;0
07/10/2018;Paris SG;Lyon;5;0;H;1;0;H;;14;16;8;6;11;16;2;10;2;4;1;1
19/10/2018;Lyon;Nimes;2;0;H;1;0;H;;13;23;5;6;10;11;7;7;1;2;0;0
20/10/2018;Caen;Guingamp;0;0;D;0;0;D;;4;7;2;2;17;5;3;2;0;0;0;0
20/10/2018;Dijon;Lille;1;2;A;0;2;A;;17;8;7;3;20;13;10;5;2;2;0;0
20/10/2018;Nantes;Toulouse;4;0;H;2;0;H;;18;5;9;2;12;13;4;3;3;1;0;0
20/10/2018;Paris SG;Amiens;5;0;H;2;0;H;;16;8;8;2;12;10;10;5;0;0;0;0
20/10/2018;Reims;Angers;1;1;D;0;1;A;;12;16;5;6;13;7;8;6;1;0;0;0
20/10/2018;Strasbourg;Monaco;2;1;H;1;0;H;;8;12;5;5;13;11;4;6;2;3;0;1
21/10/2018;Montpellier;Bordeaux;2;0;H;1;0;H;;13;12;4;3;13;11;2;3;2;3;0;0
21/10/2018;Nice;Marseille;0;1;A;0;1;A;;14;9;3;1;12;9;5;7;3;1;0;0
21/10/2018;St Etienne;Rennes;1;1;D;1;1;D;;8;15;2;5;13;11;2;4;1;1;0;0
26/10/2018;Nimes;St Etienne;1;1;D;0;1;A;;13;13;6;5;6;15;7;4;1;3;0;0
27/10/2018;Amiens;Nantes;1;2;A;0;1;A;;18;12;8;5;16;10;10;2;1;2;0;0
27/10/2018;Angers;Lyon;1;2;A;0;0;D;;14;9;4;5;9;10;7;0;2;5;1;0
27/10/2018;Guingamp;Strasbourg;1;1;D;1;0;H;;10;12;4;5;10;14;6;5;1;1;0;0
27/10/2018;Lille;Caen;1;0;H;0;0;D;;11;5;4;1;13;20;9;4;0;2;0;0
27/10/2018;Monaco;Dijon;2;2;D;1;1;D;;12;11;5;3;15;14;6;4;2;3;0;0
27/10/2018;Toulouse;Montpellier;0;3;A;0;2;A;;15;22;4;8;13;13;5;7;2;1;0;0
28/10/2018;Bordeaux;Nice;0;1;A;0;0;D;;23;13;7;2;13;13;5;2;2;3;0;0
28/10/2018;Marseille;Paris SG;0;2;A;0;0;D;;12;11;2;5;8;11;5;7;4;2;0;0
28/10/2018;Rennes;Reims;0;2;A;0;1;A;;11;6;5;3;16;17;11;2;3;2;0;0
02/11/2018;Paris SG;Lille;2;1;H;0;0;D;;19;6;5;2;16;12;8;0;2;3;0;0
03/11/2018;Caen;Rennes;1;2;A;0;0;D;;12;22;3;10;13;11;2;4;1;2;0;0
03/11/2018;Dijon;Nimes;0;4;A;0;2;A;;23;11;7;6;12;13;7;3;1;0;0;0
03/11/2018;Lyon;Bordeaux;1;1;D;1;0;H;;6;17;2;3;18;16;5;5;1;1;0;0
03/11/2018;Nice;Amiens;1;0;H;1;0;H;;7;13;4;7;8;9;1;4;1;0;0;0
03/11/2018;Reims;Monaco;1;0;H;1;0;H;;8;5;4;1;12;16;2;4;0;3;1;1
03/11/2018;Strasbourg;Toulouse;1;1;D;0;0;D;;18;5;2;2;8;4;10;3;2;1;0;0
04/11/2018;Montpellier;Marseille;3;0;H;0;0;D;;14;11;6;2;12;14;2;6;0;3;0;0
04/11/2018;Nantes;Guingamp;5;0;H;1;0;H;;19;4;10;0;10;13;8;5;0;2;0;0
04/11/2018;St Etienne;Angers;4;3;H;2;2;D;;18;10;9;6;8;10;9;5;1;1;0;0
09/11/2018;Lille;Strasbourg;0;0;D;0;0;D;;22;4;8;1;9;14;7;0;0;2;0;0
10/11/2018;Angers;Montpellier;1;0;H;0;0;D;;10;10;3;3;16;13;5;3;1;2;0;0
10/11/2018;Guingamp;Lyon;2;4;A;1;0;H;;9;19;2;6;13;18;6;0;1;2;0;0
10/11/2018;Nimes;Nice;0;1;A;0;0;D;;8;13;3;8;11;16;4;6;4;5;2;0
10/11/2018;St Etienne;Reims;2;0;H;2;0;H;;14;14;5;3;10;21;5;6;3;1;0;0
10/11/2018;Toulouse;Amiens;0;1;A;0;1;A;;23;7;6;2;11;15;7;3;3;1;0;0
11/11/2018;Bordeaux;Caen;0;0;D;0;0;D;;16;9;6;1;12;14;3;6;4;3;0;0
11/11/2018;Marseille;Dijon;2;0;H;1;0;H;;16;9;3;3;9;17;10;4;0;2;0;0
11/11/2018;Monaco;Paris SG;0;4;A;0;2;A;;15;14;2;9;15;10;6;9;0;0;0;0
